pubdate,author,title,filename
1614,"Gordon, James, 1541-1620.","A treatise concerning the church Wherin it is shewed, by the signes, offices, and properties therof, that the Church of Rome (and consequently such particuler churches as liue in her communion) is the only true church of Christ. VVritten in Latin, by the Reuerend Father Iames Gordon Huntley of Scotland, Doctour of Diuinity, of the Society of Iesus. And translated into English by I.L. of the same Society. The third part of the second controuersy.",A03884.xml
1602,"R. V. (Richard Vennard), d. 1615?","The plot of the play called Englands joy to be playd at the Swan this 6 of November, 1602.",A14320.xml
1600,"Blunten, William.","The faithful lovers of the West ... to the tune of, As I walkt forth to take the air / by William Blunten.",A40771.xml
1609,"Perkins, William, 1558-1602.","A faithfull and plaine exposition vpon the 2. chapter of Zephaniah by that reuerend and iudicious diuine, M.W. Perkins. Containing a powerful exhortation to repentance: as also the manner hovve men in repentance are to search themselues. Published by a preacher of the vvord. With a preface prefixed, touching the publishing of M. Perkins his vvorks. And a catalogue of all such particulars thereof, as are to be expected.",A09417.xml
1625,N/A,"A Mad crue, or, That shall be tryde to the tune of, Pudding-pye doll.",A19604.xml
1613,"Ainsworth, Henry, 1571-1622?","An animadversion to Mr Richard Clyftons advertisement Who under pretense of answering Chr. Lawnes book, hath published an other mans private letter, with Mr Francis Iohnsons answer therto. Which letter is here justified; the answer therto refuted: and the true causes of the lamentable breach that hath lately fallen out in the English exiled Church at Amsterdam, manifested, by Henry Ainsworth.",A10620.xml
1631,"Jonson, Ben, 1573?-1637.","Loues triumph through Callipolis Performed in a masque at court 1630. By his Maiestie with the lords, and gentlemen assisting. The inuentors. Ben. Ionson. Inigo Iones.",A04655.xml
1590,N/A,"To my Christian friend, I.F. comfort in Christ during this life, and glory with Christ in the life to come",A15980.xml
1605,"Shakespeare, William, 1564-1616, attributed name.","The London prodigall As it was plaide by the Kings Maiesties seruants. By VVilliam Shakespeare,",A12023.xml
1596,"Griffin, B., gent.","Fidessa, more chaste then kinde. By B. Griffin, gent",A02230.xml
1633,"Borri, Cristoforo, 1583-1632.","Cochin-China containing many admirable rarities and singularities of that countrey / extracted out of an Italian relation, lately presented to the Pope, by Christophoro Borri, that liued certaine yeeres there ; and published by Robert Ashley.",A04899.xml
1600,"Boazio, Baptista.",Irelande Your Maiesties most humble and loyall subiect Baptista Boazio ; grauen by Renolde Elstrack.,A16245.xml
1606,"Perkins, William, 1558-1602.","The whole treatise of the cases of conscience distinguished into three bookes: the first whereof is revised and corrected in sundrie places, and the other two annexed. Taught and deliuered by M. W. Perkins in his holy-day lectures, carefully examined by his owne briefes, and now published together for the common good, by T. Pickering Bachelour of Diuinitie. Whereunto is adioyned a twofold table: one of the heads and number of the questions propounded and resolued; another of the principall texts of Scripture vvhich are either explaned, or vindicated from corrupt interpretation.",A09365.xml
1628,"Dekker, Thomas, ca. 1572-1632.","VVarres, vvarre[s,] vvarres",A20091.xml
1537,"Erasmus, Desiderius, d. 1536.",The comparation of a vyrgin and a martyr,A00341.xml
1621,"Proctor, Thomas, fl. 1621.","The righteous mans way Wherein are given certaine directions, how men may profitably meditate upon the Commandements of God: that so through such manner of meditation, the Lordes Commandements may finde place in mens hearts, to serve in them as guides unto all their actions and thoughts. Directions most needfull for these times, seeing most men laying the commandements of God aside, doe leade their lives in disobedience to Gods commandements; and this, not onely to the scandall of Christian religion, but also to the extreame hazard of their own salvation.",A10152.xml
1604,"Perkins, William, 1558-1602.","Hepieíkeia: or, a treatise of Christian equitie and moderation. Deliuered publikely in lectures by M. W. Perkins, and now published by the consent of his assignes in Cambridge by a preacher of the word",A09403.xml
1550,"Augustine, Saint, Bishop of Hippo.","A worke of the predestination of saints wrytten by the famous doctor S. Augustine byshop of Carthage, and translated out of Latin into Englysshe, by Nycolas Lesse, Londoner. Item, another worke of the sayde Augustyne, entytuled, Of the vertue of perseueraunce to thend, translated by the sayd. N.L.",A22686.xml
1595,"Hurault, Jacques.","Politicke, moral, and martial discourses. Written in French by M. Iaques Hurault, lord of Vieul and of Marais, and one of the French kings priuie Councell. Dedicated by the author to the French-kings Maiestie: and translated into English by Arthur Golding",A03890.xml
1611,"Fennor, William.","The beame of brightnesse. Or The three faire sisters of Christendome Containing: a disputation betweene the three famous citties in Europe. Viz. Venice, Paris and London, with their differences. Composed by William Venner, gentleman.",A14334.xml
1607,W. S.,The puritaine or The vviddovv of VVatling-streete Acted by the Children of Paules. Written by W.S.,A11264.xml
1615,"Forsyth, James, fl. 1615-1619.","The bitter vvaters of Babylon, or The miserable estate of the citizens of Sion considered by the confusion of all things in this world.",A01077.xml
1631,"Taylor, John, 1580-1653.",The needles excellency a new booke wherin are diuers admirable workes wrought with the needle ; newly inuented and cut in copper for the pleasure and profit of the industrious.,A13473.xml
1578,"Chettle, Henry, d. 1607?, attributed name.","The Popes pittiful lamentation, for the death of his deere darling Don Ioan of Austria and deaths aunswer to the same. With an epitaphe vpon the death of the said Don Ioan. Translated after the French printed coppy. by H.C.",A02218.xml
1538,"Sarcerius, Erasmus, 1501-1559.","Co[m]mon places of Scripture ordrely and after a co[m]pendious forme of teachyng set forth with no litle labour, to the gret profit and help of all such studentes in Gods worde as haue not had longe exercyse in the same, by the ryghte excellent clerke Eras. Sarcerius ; translated in to Englysh by Rychard Tauerner.",A11502.xml
1615,"Grey, Jane, Lady, 1537-1554.","The life, death and actions of the most chast, learned, and religious lady, the Lady Iane Gray, daughter to the Duke of Suffolke Containing foure principall discourses written with her owne hands. The first an admonition to such as are weake in faith: the second a catechisme: the third an exhortation to her sister: and the last her words at her death.",A20907.xml
1629,"Sarpi, Paolo, 1552-1623.","The historie of the Councel of Trent Conteining eight bookes. In which (besides the ordinarie actes of the Councell) are declared many notable occurrences, which happened in Christendome, during the space of fourtie yeeres and more. And, particularly, the practises of the Court of Rome, to hinder the reformation of their errors, and to maintaine their greatnesse. Written in Italian by Pietro Soaue Polano, and faithfully translated into English by Nathanael Brent.",A11516.xml
1572,"Bullinger, Heinrich, 1504-1575.","A confutation of the Popes bull which was published more then two yeres agoe against Elizabeth the most gracious Queene of England, Fraunce, and Ireland, and against the noble realme of England together with a defence of the sayd true Christian Queene, and of the whole realme of England. By Henry Bullinger the Elder.",A17167.xml
1548,"Melanchthon, Philipp, 1497-1560.",A waying and considering of the Interim by the honourworthy and highly learned Phillip Melancthon. Tra[n]slated into Englyshe by Iohn Rogers,A07412.xml
1595,"Sabie, Francis.","Flora's fortune The second part and finishing of the Fisher-mans tale. Containing, the strange accidentes which chaunced to Flora, and her supposed father Thirsis: also the happie meeting with her desired Cassander. By F.S.",A11270.xml
1637,"Camden, William, 1551-1623.","Britain, or A chorographicall description of the most flourishing kingdomes, England, Scotland, and Ireland, and the ilands adjoyning, out of the depth of antiquitie beautified vvith mappes of the severall shires of England: vvritten first in Latine by William Camden Clarenceux K. of A. Translated newly into English by Philémon Holland Doctour in Physick: finally, revised, amended, and enlarged with sundry additions by the said author.",A17832.xml
1617,"Paré, Ambroise, 1510?-1590.","The method of curing vvounds made by gun-shot Also by arrowes and darts, with their accidents. Written by Ambrose Parie of Laual, counsellor and chiefe chirurgean to the French King. Faithfully done into English out of the French copie, by Walter Hamond chirurgean.",A08912.xml
1609,"Dekker, Thomas, ca. 1572-1632.","Lanthorne and candle-light. Or, The bell-mans second nights-walke In which he brings to light, a brood of more strange villanies than ener [sic] were till this yeare discouered.",A20046.xml
1582,Virgil.,"Thee first foure bookes of Virgil his Aeneis translated intoo English heroical verse by Richard Stanyhurst, wyth oother poëtical diuises theretoo annexed",A14485.xml
1545,"Joye, George, d. 1553.","The exposicion of Daniel the prophete gathered oute of Philip Melanchton, Iohan Ecolampadius, Chonrade Pellicane [and] out of Iohan Draconite. [et] c. By George Ioye. A prophecye diligently to be noted of al emprowrs [and] kinges in these laste dayes",A04696.xml
1638,"Gore, John, Rector of Wendenlofts, Essex.","The God of heaven A sermon appointed for the Crosse, but preached in the Cathedrall Church of St. Pauls in London, upon Sunday the 23. of September, anno Domini. 1638. By Iohn Gore, rector of Wendenlofts in Essex, and preacher at St. Peters Corne-Hill in London.",A01936.xml
